id,url,GED,hitSmiles,qrySmiles,tanimoto_gen_vs_to_buy,total_score,BXPC3_classifier,CAPAN_classifier,Custom_alerts,MW,raw_BXPC3_classifier,raw_CAPAN_classifier,raw_MW,valid,qryInchis,inchi_to_buy
ZINC000020178868,ZINC000020178868,3.0,CC1=Nc2cc(C(=O)NCc3ccc(Cl)cc3)ccc2Sc4ccc(Cl)cc41,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.6612903225806451,0.9154157,0.88917464,0.9011868,1.0,1.0,0.71,0.12,427.356,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C22H16Cl2N2OS/c1-13-18-11-17(24)7-9-20(18)28-21-8-4-15(10-19(21)26-13)22(27)25-12-14-2-5-16(23)6-3-14/h2-11H,12H2,1H3,(H,25,27)"
ZINC000004929775,ZINC000004929775,2.0,CC1=Nc2cc(C(=O)NCc3ccccc3)ccc2Sc4ccc(Cl)cc41,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.6507936507936508,0.8890152,0.82078993,0.9649643,1.0,1.0,0.64,0.08,392.911,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C22H17ClN2OS/c1-14-18-12-17(23)8-10-20(18)27-21-9-7-16(11-19(21)25-14)22(26)24-13-15-5-3-2-4-6-15/h2-12H,13H2,1H3,(H,24,26)"
ZINC000004901266,ZINC000004901266,2.0,CC1=Nc2cc(C(=O)NCc3cccnc3)ccc2Sc4ccc(C)cc41,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8166666666666667,0.9357026,0.90400314,0.95432323,1.0,1.0,0.73,0.09,373.481,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)"
ZINC000004712687,ZINC000004712687,3.0,CC1=Nc2cc(C(=O)NCc3ccc(C)cc3)ccc2Sc4ccc(Cl)cc41,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.7258064516129032,0.94606656,0.91073215,0.98439837,1.0,1.0,0.74,0.05,406.938,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C23H19ClN2OS/c1-14-3-5-16(6-4-14)13-25-23(27)17-7-9-22-20(11-17)26-15(2)19-12-18(24)8-10-21(19)28-22/h3-12H,13H2,1-2H3,(H,25,27)"
ZINC000004929971,ZINC000004929971,2.0,CC1=Nc2cc(C(=O)NCc3ccc(Cl)cc3)ccc2Sc4ccc(C)cc41,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.7833333333333333,0.90551126,0.8968244,0.8399507,1.0,1.0,0.72,0.14,406.938,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C23H19ClN2OS/c1-14-3-9-21-19(11-14)15(2)26-20-12-17(6-10-22(20)28-21)23(27)25-13-16-4-7-18(24)8-5-16/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-5074289166,https://mcule.com/MCULE-5074289166/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)Cl,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8932874354561101,0.90551126,0.8968244,0.8399507,1.0,1.0,0.72,0.14,406.938,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C23H19ClN2OS/c1-14-3-9-21-19(11-14)15(2)26-20-12-17(6-10-22(20)28-21)23(27)25-13-16-4-7-18(24)8-5-16/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-9983220532,https://mcule.com/MCULE-9983220532/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CC)C(=O)NCC1=CC=CN=C1,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.9018612521150592,0.9633958,0.94284564,0.9795346,1.0,1.0,0.8,0.06,387.508,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C23H21N3OS/c1-3-19-18-11-15(2)6-8-21(18)28-22-9-7-17(12-20(22)26-19)23(27)25-14-16-5-4-10-24-13-16/h4-13H,3,14H2,1-2H3,(H,25,27)"
MCULE-8318145015,https://mcule.com/MCULE-8318145015/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NCC1=CC=C(C=C1)F,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8687707641196013,0.9340865,0.9335762,0.8737104,1.0,1.0,0.78,0.13,404.51,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C24H21FN2OS/c1-3-20-19-12-15(2)4-10-22(19)29-23-11-7-17(13-21(23)27-20)24(28)26-14-16-5-8-18(25)9-6-16/h4-13H,3,14H2,1-2H3,(H,26,28)"
ZINC000004929999,ZINC000004929999,2.0,CC1=Nc2cc(C(=O)NCc3ccc(C)cc3)ccc2Sc4ccc(C)cc41,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8545454545454545,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
MCULE-2040607482,https://mcule.com/MCULE-2040607482/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)C,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.9169611307420494,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
ZINC000004930151,ZINC000004930151,2.0,CCC1=Nc2cc(C(=O)NCc3ccccc3)ccc2Sc4ccc(C)cc41,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.640625,0.95313215,0.94701153,0.9232107,1.0,1.0,0.81,0.11,386.52,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C24H22N2OS/c1-3-20-19-13-16(2)9-11-22(19)28-23-12-10-18(14-21(23)26-20)24(27)25-15-17-7-5-4-6-8-17/h4-14H,3,15H2,1-2H3,(H,25,27)"
MCULE-6561969005,https://mcule.com/MCULE-6561969005/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CC)C(=O)NCC1C=CC(=CC=1)C,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8815566835871405,0.9271211,0.95449746,0.79924,1.0,1.0,0.83,0.15,400.547,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C25H24N2OS/c1-4-21-20-13-17(3)7-11-23(20)29-24-12-10-19(14-22(24)27-21)25(28)26-15-18-8-5-16(2)6-9-18/h5-14H,4,15H2,1-3H3,(H,26,28)"
MCULE-6622690555,https://mcule.com/MCULE-6622690555/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NC(C)C1=CC=CC=C1,c1nccc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.867109634551495,0.8919808,0.82078993,0.9795346,1.0,1.0,0.64,0.06,400.547,1,"InChI=1S/C22H19N3OS/c1-14-3-5-20-18(11-14)15(2)25-19-12-17(4-6-21(19)27-20)22(26)24-13-16-7-9-23-10-8-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C25H24N2OS/c1-4-21-20-14-16(2)10-12-23(20)29-24-13-11-19(15-22(24)27-21)25(28)26-17(3)18-8-6-5-7-9-18/h5-15,17H,4H2,1-3H3,(H,26,28)"
MCULE-6814427357,https://mcule.com/MCULE-6814427357/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(NCCOC)=O,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8827708703374778,0.943409,0.9170328,0.9554058,1.0,1.0,0.75,0.089090906,340.448,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C19H20N2O2S/c1-12-4-6-17-15(10-12)13(2)21-16-11-14(5-7-18(16)24-17)19(22)20-8-9-23-3/h4-7,10-11H,8-9H2,1-3H3,(H,20,22)"
ZINC000004901230,ZINC000004901230,1.0,CC1=Nc2cc(C(=O)NCc3cccnc3)ccc2Sc4ccccc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8305084745762712,0.867486,0.7826946,0.97319597,1.0,1.0,0.61,0.07,359.454,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C21H17N3OS/c1-14-17-6-2-3-7-19(17)26-20-9-8-16(11-18(20)24-14)21(25)23-13-15-5-4-10-22-12-15/h2-12H,13H2,1H3,(H,23,25)"
ZINC000004929988,ZINC000004929988,2.0,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc4ccc(C)cc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.5915492957746479,0.9357381,0.88917464,0.99477935,1.0,1.0,0.71,0.01,362.454,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C21H18N2O2S/c1-13-5-7-19-17(10-13)14(2)23-18-11-15(6-8-20(18)26-19)21(24)22-12-16-4-3-9-25-16/h3-11H,12H2,1-2H3,(H,22,24)"
ZINC000004930023,ZINC000004930023,2.0,CC1=Nc2cc(C(=O)NCc3cccs3)ccc2Sc4ccc(C)cc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.6,0.90867716,0.8534572,0.9658036,1.0,1.0,0.67,0.07909091,378.522,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C21H18N2OS2/c1-13-5-7-19-17(10-13)14(2)23-18-11-15(6-8-20(18)26-19)21(24)22-12-16-4-3-9-25-16/h3-11H,12H2,1-2H3,(H,22,24)"
MCULE-2722812960,https://mcule.com/MCULE-2722812960/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=CS1,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8654173764906303,0.90867716,0.8534572,0.9658036,1.0,1.0,0.67,0.07909091,378.522,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C21H18N2OS2/c1-13-5-7-19-17(10-13)14(2)23-18-11-15(6-8-20(18)26-19)21(24)22-12-16-4-3-9-25-16/h3-11H,12H2,1-2H3,(H,22,24)"
ZINC000004929775,ZINC000004929775,2.0,CC1=Nc2cc(C(=O)NCc3ccccc3)ccc2Sc4ccc(Cl)cc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.6212121212121212,0.8890152,0.82078993,0.9649643,1.0,1.0,0.64,0.08,392.911,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C22H17ClN2OS/c1-14-18-12-17(23)8-10-20(18)27-21-9-7-16(11-19(21)25-14)22(26)24-13-15-5-3-2-4-6-15/h2-12H,13H2,1H3,(H,24,26)"
ZINC000004901266,ZINC000004901266,0.0,CC1=Nc2cc(C(=O)NCc3cccnc3)ccc2Sc4ccc(C)cc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,1.0,0.9357026,0.90400314,0.95432323,1.0,1.0,0.73,0.09,373.481,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)"
ZINC000004712687,ZINC000004712687,3.0,CC1=Nc2cc(C(=O)NCc3ccc(C)cc3)ccc2Sc4ccc(Cl)cc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.6666666666666666,0.94606656,0.91073215,0.98439837,1.0,1.0,0.74,0.05,406.938,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C23H19ClN2OS/c1-14-3-5-16(6-4-14)13-25-23(27)17-7-9-22-20(11-17)26-15(2)19-12-18(24)8-10-21(19)28-22/h3-12H,13H2,1-2H3,(H,25,27)"
ZINC000004929971,ZINC000004929971,2.0,CC1=Nc2cc(C(=O)NCc3ccc(Cl)cc3)ccc2Sc4ccc(C)cc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.71875,0.90551126,0.8968244,0.8399507,1.0,1.0,0.72,0.14,406.938,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C23H19ClN2OS/c1-14-3-9-21-19(11-14)15(2)26-20-12-17(6-10-22(20)28-21)23(27)25-13-16-4-7-18(24)8-5-16/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-5074289166,https://mcule.com/MCULE-5074289166/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)Cl,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8720136518771331,0.90551126,0.8968244,0.8399507,1.0,1.0,0.72,0.14,406.938,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C23H19ClN2OS/c1-14-3-9-21-19(11-14)15(2)26-20-12-17(6-10-22(20)28-21)23(27)25-13-16-4-7-18(24)8-5-16/h3-12H,13H2,1-2H3,(H,25,27)"
ZINC000004669602,ZINC000004669602,1.0,CCC1=Nc2cc(C(=O)NCc3cccnc3)ccc2Sc4ccc(C)cc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.78125,0.9633958,0.94284564,0.9795346,1.0,1.0,0.8,0.06,387.508,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C23H21N3OS/c1-3-19-18-11-15(2)6-8-21(18)28-22-9-7-17(12-20(22)26-19)23(27)25-14-16-5-4-10-24-13-16/h4-13H,3,14H2,1-2H3,(H,25,27)"
MCULE-9983220532,https://mcule.com/MCULE-9983220532/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CC)C(=O)NCC1=CC=CN=C1,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.9529616724738676,0.9633958,0.94284564,0.9795346,1.0,1.0,0.8,0.06,387.508,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C23H21N3OS/c1-3-19-18-11-15(2)6-8-21(18)28-22-9-7-17(12-20(22)26-19)23(27)25-14-16-5-4-10-24-13-16/h4-13H,3,14H2,1-2H3,(H,25,27)"
ZINC000004929999,ZINC000004929999,2.0,CC1=Nc2cc(C(=O)NCc3ccc(C)cc3)ccc2Sc4ccc(C)cc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.7796610169491526,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
MCULE-2040607482,https://mcule.com/MCULE-2040607482/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)C,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8949211908931699,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
ZINC000004930151,ZINC000004930151,2.0,CCC1=Nc2cc(C(=O)NCc3ccccc3)ccc2Sc4ccc(C)cc41,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.6119402985074627,0.95313215,0.94701153,0.9232107,1.0,1.0,0.81,0.11,386.52,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C24H22N2OS/c1-3-20-19-13-16(2)9-11-22(19)28-23-12-10-18(14-21(23)26-20)24(27)25-15-17-7-5-4-6-8-17/h4-14H,3,15H2,1-2H3,(H,25,27)"
MCULE-6561969005,https://mcule.com/MCULE-6561969005/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CC)C(=O)NCC1C=CC(=CC=1)C,c1cncc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)c1,0.8576214405360134,0.9271211,0.95449746,0.79924,1.0,1.0,0.83,0.15,400.547,1,"InChI=1S/C22H19N3OS/c1-14-5-7-20-18(10-14)15(2)25-19-11-17(6-8-21(19)27-20)22(26)24-13-16-4-3-9-23-12-16/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C25H24N2OS/c1-4-21-20-13-17(3)7-11-23(20)29-24-12-10-19(14-22(24)27-21)25(28)26-15-18-8-5-16(2)6-9-18/h5-14H,4,15H2,1-3H3,(H,26,28)"
MCULE-8749518880,https://mcule.com/MCULE-8749518880/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(NC)=O,c1cnc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)cc1,0.8460207612456747,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,310.422,1,"InChI=1S/C22H19N3OS/c1-14-6-8-20-18(11-14)15(2)25-19-12-16(7-9-21(19)27-20)22(26)24-13-17-5-3-4-10-23-17/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C18H18N2OS/c1-4-14-13-9-11(2)5-7-16(13)22-17-8-6-12(18(21)19-3)10-15(17)20-14/h5-10H,4H2,1-3H3,(H,19,21)"
MCULE-8749518880,https://mcule.com/MCULE-8749518880/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(NC)=O,c1nc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)ccc1,0.8460207612456747,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,310.422,1,"InChI=1S/C22H19N3OS/c1-14-6-8-20-18(11-14)15(2)25-19-12-16(7-9-21(19)27-20)22(26)24-13-17-5-3-4-10-23-17/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C18H18N2OS/c1-4-14-13-9-11(2)5-7-16(13)22-17-8-6-12(18(21)19-3)10-15(17)20-14/h5-10H,4H2,1-3H3,(H,19,21)"
MCULE-6814427357,https://mcule.com/MCULE-6814427357/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(NCCOC)=O,c1cnc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)cc1,0.8783068783068783,0.943409,0.9170328,0.9554058,1.0,1.0,0.75,0.089090906,340.448,1,"InChI=1S/C22H19N3OS/c1-14-6-8-20-18(11-14)15(2)25-19-12-16(7-9-21(19)27-20)22(26)24-13-17-5-3-4-10-23-17/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C19H20N2O2S/c1-12-4-6-17-15(10-12)13(2)21-16-11-14(5-7-18(16)24-17)19(22)20-8-9-23-3/h4-7,10-11H,8-9H2,1-3H3,(H,20,22)"
MCULE-6814427357,https://mcule.com/MCULE-6814427357/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(NCCOC)=O,c1nc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)ccc1,0.8783068783068783,0.943409,0.9170328,0.9554058,1.0,1.0,0.75,0.089090906,340.448,1,"InChI=1S/C22H19N3OS/c1-14-6-8-20-18(11-14)15(2)25-19-12-16(7-9-21(19)27-20)22(26)24-13-17-5-3-4-10-23-17/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C19H20N2O2S/c1-12-4-6-17-15(10-12)13(2)21-16-11-14(5-7-18(16)24-17)19(22)20-8-9-23-3/h4-7,10-11H,8-9H2,1-3H3,(H,20,22)"
ZINC000004901230,ZINC000004901230,3.0,CC1=Nc2cc(C(=O)NCc3cccnc3)ccc2Sc4ccccc41,c1cnc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)cc1,0.5970149253731343,0.867486,0.7826946,0.97319597,1.0,1.0,0.61,0.07,359.454,1,"InChI=1S/C22H19N3OS/c1-14-6-8-20-18(11-14)15(2)25-19-12-16(7-9-21(19)27-20)22(26)24-13-17-5-3-4-10-23-17/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C21H17N3OS/c1-14-17-6-2-3-7-19(17)26-20-9-8-16(11-18(20)24-14)21(25)23-13-15-5-4-10-22-12-15/h2-12H,13H2,1H3,(H,23,25)"
ZINC000004901230,ZINC000004901230,3.0,CC1=Nc2cc(C(=O)NCc3cccnc3)ccc2Sc4ccccc41,c1nc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)ccc1,0.5970149253731343,0.867486,0.7826946,0.97319597,1.0,1.0,0.61,0.07,359.454,1,"InChI=1S/C22H19N3OS/c1-14-6-8-20-18(11-14)15(2)25-19-12-16(7-9-21(19)27-20)22(26)24-13-17-5-3-4-10-23-17/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C21H17N3OS/c1-14-17-6-2-3-7-19(17)26-20-9-8-16(11-18(20)24-14)21(25)23-13-15-5-4-10-22-12-15/h2-12H,13H2,1H3,(H,23,25)"
ZINC000004929988,ZINC000004929988,2.0,CC1=Nc2cc(C(=O)NCc3ccco3)ccc2Sc4ccc(C)cc41,c1cnc(CNC(=O)c2cc3c(cc2)Sc2c(cc(C)cc2)C(C)=N3)cc1,0.6,0.9357381,0.88917464,0.99477935,1.0,1.0,0.71,0.01,362.454,1,"InChI=1S/C22H19N3OS/c1-14-6-8-20-18(11-14)15(2)25-19-12-16(7-9-21(19)27-20)22(26)24-13-17-5-3-4-10-23-17/h3-12H,13H2,1-2H3,(H,24,26)","InChI=1S/C21H18N2O2S/c1-13-5-7-19-17(10-13)14(2)23-18-11-15(6-8-20(18)26-19)21(24)22-12-16-4-3-9-25-16/h3-11H,12H2,1-2H3,(H,22,24)"
