ID,Drug Name,Targets,Z score,Count,Cell line name,SMILES,cell ID,CPD
1786,AZD4547,"FGFR1, FGFR2, FGFR3",1.4253854522396607,179,HPAC,C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,CVCL_3517,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@H](C)N[C@H](C)C4)cc3)n[nH]2)cc(OC)c1
1012,Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",1.4470594434571773,179,HPAC,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,CVCL_3517,O=C(CCCCCCC(=O)Nc1ccccc1)NO
1003,Camptothecin,TOP1,1.4767110454341907,179,HPAC,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,CVCL_3517,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
1928,I-BRD9,BRD9,1.4919277208733306,179,HPAC,CCN1C=C(C2=C(C1=O)C=C(S2)C(=NC3CCS(=O)(=O)CC3)N)C4=CC(=CC=C4)C(F)(F)F,CVCL_3517,CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(N)=NC3CCS(=O)(=O)CC3)cc2c1=O
1630,Entospletinib,SYK,1.5327126431589726,179,HPAC,C1COCCN1C2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)C5=CC6=C(C=C5)C=NN6,CVCL_3517,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1
1190,Gemcitabine,Pyrimidine antimetabolite,1.5622996275275838,179,HPAC,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,CVCL_3517,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
1073,5-Fluorouracil,Antimetabolite (DNA & RNA),1.5670839431151322,179,HPAC,C1=C(C(=O)NC(=O)N1)F,CVCL_3517,O=c1[nH]cc(F)c(=O)[nH]1
2170,AT13148,AKT1,1.5784555960586093,179,HPAC,C1=CC(=CC=C1C2=CNN=C2)[C@@](CN)(C3=CC=C(C=C3)Cl)O,CVCL_3517,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1
2048,Vinorelbine,Microtubule destabiliser,1.6585511641161037,179,HPAC,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,CVCL_3517,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT",1.6594782453193384,179,HPAC,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,CVCL_3517,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1563,EPZ5676,DOT1L,1.6613628772163993,179,HPAC,CC(C)N(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,CVCL_3517,CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3ccc(C(C)(C)C)cc3[nH]2)C1
1131,PRIMA-1MET,TP53 activation,1.680747520371351,179,HPAC,COCC1(C(=O)C2CCN1CC2)CO,CVCL_3517,COCC1(CO)C(=O)C2CCN1CC2
1053,MK-2206,"AKT1, AKT2",1.7103622640870415,179,HPAC,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N.Cl.Cl,CVCL_3517,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
2107,LJI308,"RSK2, RSK1, RSK3",1.7165959045252364,179,HPAC,C1COCCN1C2=CC=C(C=C2)C3=C(C=NC=C3)C4=CC(=C(C(=C4)F)O)F,CVCL_3517,Oc1c(F)cc(-c2cnccc2-c2ccc(N3CCOCC3)cc2)cc1F
1010,Gefitinib,EGFR,1.730088815042944,179,HPAC,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,CVCL_3517,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
1047,Nutlin-3a (-),MDM2,1.7346210138565084,179,HPAC,CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,CVCL_3517,COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1
1931,MIRA-1,TP53,1.7421111592891472,179,HPAC,CCC(=O)OCN1C(=O)C=CC1=O,CVCL_3517,CCC(=O)OCN1C(=O)C=CC1=O
1049,PD173074,"FGFR1, FGFR2, FGFR3",1.7725198974981622,179,HPAC,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,CVCL_3517,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1
1560,Alpelisib,PI3Kalpha,1.7959410100161732,179,HPAC,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,CVCL_3517,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
2044,Pyridostatin,G-quadruplex stabiliser,1.818686843665955,179,HPAC,C1=CC=C2C(=C1)C(=CC(=N2)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN)OCCN)OCCN,CVCL_3517,NCCOc1cc(C(=O)Nc2cc(OCCN)c3ccccc3n2)nc(C(=O)Nc2cc(OCCN)c3ccccc3n2)c1
1924,Ipatasertib,"AKT1, AKT, AKT3",1.8228203616212035,179,HPAC,C[C@@H]1C[C@H](C2=C1C(=NC=N2)N3CCN(CC3)C(=O)[C@H](CNC(C)C)C4=CC=C(C=C4)Cl)O,CVCL_3517,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1
1006,Cytarabine,Antimetabolite,1.8270959295373688,179,HPAC,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,CVCL_3517,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
1200,Fulvestrant,ESR,1.8317248226673764,179,HPAC,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,CVCL_3517,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
1919,Osimertinib,EGFR,1.9355181965064712,179,HPAC,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,CVCL_3517,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
2111,VE821,ATR,1.9444192710621893,179,HPAC,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C(=O)NC3=CC=CC=C3)N,CVCL_3517,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1
1250,AZ960,"JAK2, JAK3",1.9511572869566904,179,HPAC,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=CC=C(C=C3)F)C#N)F,CVCL_3517,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1
1054,Palbociclib,"CDK4, CDK6",2.043761704154921,179,HPAC,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,CVCL_3517,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
1627,GSK343,EZH2,2.0557622194670127,179,HPAC,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,CVCL_3517,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C
1939,UMI-77,MCL1,2.06684882307579,179,HPAC,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,CVCL_3517,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O
2046,MK-8776,"CHEK1, CHEK2, CDK2",2.1665362263682333,179,HPAC,CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4,CVCL_3517,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1
1558,Lapatinib,"EGFR, ERBB2",2.2389916246961383,179,HPAC,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,CVCL_3517,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
2106,Uprosertib,"AKT1, AKT2, AKT3",2.2585662916049847,179,HPAC,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)F)F)CN)Cl,CVCL_3517,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl
2110,GSK591,PMRT5,2.391667290285473,179,HPAC,C1CC(C1)NC2=NC=CC(=C2)C(=O)NC[C@@H](CN3CCC4=CC=CC=C4C3)O,CVCL_3517,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1
1930,Telomerase Inhibitor IX,Telomerase,2.5476952374580404,179,HPAC,C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O,CVCL_3517,O=C(Nc1cccc(NC(=O)c2cccc(O)c2O)c1)c1cccc(O)c1O
1925,GDC0810,"ESR1, ESR2",2.5871120174438804,179,HPAC,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)O)\C2=CC3=C(C=C2)NN=C3)/C4=C(C=C(C=C4)F)Cl,CVCL_3517,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl
1927,GSK2578215A,LRRK2,2.6423551408657904,179,HPAC,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4,CVCL_3517,O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1
1004,Vinblastine,Microtubule destabiliser,2.7144271045634185,179,HPAC,CC[C@@]1(CC2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,CVCL_3517,CC[C@]1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
1559,Luminespib,HSP90,3.321290050966605,179,HPAC,CN1C2=CC=CC=C2C(C1=O)(CC(=O)C3=CC=C(C=C3)Cl)O,CVCL_3517,CN1C(=O)C(O)(CC(=O)c2ccc(Cl)cc2)c2ccccc21
1598,LGK974,PORCN,-2.337051715831041,180,HPAFII,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,CVCL_0313,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1
2096,VX-11e,ERK2,-1.2007131548478476,180,HPAFII,CC1=CN=C(N=C1C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)NC4=C(C=C(C=C4)F)Cl,CVCL_0313,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1
1011,Navitoclax,"BCL2, BCL-XL, BCL-W",-1.1638167722541253,180,HPAFII,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,CVCL_0313,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
1372,Trametinib,"MEK1, MEK2",-1.0863333735755796,180,HPAFII,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,CVCL_0313,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1
1736,Selumetinib,"MEK1, MEK2",-0.8720292952667302,180,HPAFII,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,CVCL_0313,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
1908,Ulixertinib,"ERK1, ERK2",-0.8607157427517788,180,HPAFII,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)Cl,CVCL_0313,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1
1622,Wnt-C59,PORCN,-0.8371679338491756,180,HPAFII,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,CVCL_0313,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4cccnc4)cc3)cc2)ccn1
1635,Picolinici-acid,Inflammatory related,-0.804877217588164,180,HPAFII,C1=CC=NC(=C1)C(=O)O,CVCL_0313,O=C(O)c1ccccn1
1939,UMI-77,MCL1,-0.7786383462247056,180,HPAFII,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,CVCL_0313,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O
1564,SCH772984,"ERK1, ERK2",-0.7341760076908143,180,HPAFII,C1CN(C[C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,CVCL_0313,O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1
1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",-0.6992324454071167,180,HPAFII,CN(C)CC[C@H](CSC1=CC=CC=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=CC=CC=C5C6=CC=C(C=C6)Cl)[N+](=O)[O-],CVCL_0313,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-]
1940,WIKI4,"TNKS1, TNKS2",-0.5867253579712565,180,HPAFII,COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,CVCL_0313,COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1
1997,WEHI-539,BCL-XL,-0.5037228421667925,180,HPAFII,C1CC2=C(C=C(C=C2)C3=NC(=C(S3)CCCOC4=CC=C(C=C4)CN)C(=O)O)/C(=N/NC5=NC6=CC=CC=C6S5)/C1,CVCL_0313,NCc1ccc(OCCCc2sc(-c3ccc4c(c3)/C(=N/Nc3nc5ccccc5s3)CCC4)nc2C(=O)O)cc1
1060,PD0325901,"MEK1, MEK2",-0.4651546635152092,180,HPAFII,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O,CVCL_0313,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
1441,AZD2014,"mTORC1, mTORC2",-0.427467521899649,180,HPAFII,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOC[C@@H]5C,CVCL_0313,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1
1926,GNE-317,PI3Kalpha,-0.4267439780259384,180,HPAFII,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC,CVCL_0313,COC1(c2sc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3c2C)COC1
1853,OF-1,"BRPF1B, BRPF2",-0.3440662600461874,180,HPAFII,CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C,CVCL_0313,COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C
2047,Ulixertinib,"ERK1, ERK2",-0.3041477363381122,180,HPAFII,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)Cl,CVCL_0313,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1
1576,IWP-2,PORCN,-0.2577042606309852,180,HPAFII,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,CVCL_0313,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccccc3)SCC4)sc2c1
1852,LY2109761,TGFB1,-0.2033541432425439,180,HPAFII,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6,CVCL_0313,c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1
1057,Dactolisib,"PI3K (class 1), MTORC1, MTORC2",-0.0746066072305854,180,HPAFII,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,CVCL_0313,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
1909,Venetoclax,BCL2,0.0174465518007278,180,HPAFII,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CVCL_0313,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
1855,KRAS (G12C) Inhibitor-12,KRAS (G12C),0.0228873279173244,180,HPAFII,C=CC(=O)N1CCN(CC1)C(=O)CNC2=CC(=C(C=C2O)Cl)I,CVCL_0313,C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1
1941,Sepantronium bromide,BIRC5,0.094370704855852,180,HPAFII,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4.[Br-],CVCL_0313,COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O
1058,Pictilisib,PI3K (class 1),0.1013011223102562,180,HPAFII,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,CVCL_0313,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
1168,Erlotinib,EGFR,0.1187452576763932,180,HPAFII,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,CVCL_0313,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
1375,Temozolomide,DNA alkylating agent,0.1264586572062256,180,HPAFII,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,CVCL_0313,Cn1nnc2c(C(N)=O)ncn2c1=O
1091,BMS-536924,"IGF1R, IR",0.2121497565654516,180,HPAFII,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC[C@H](C4=CC(=CC=C4)Cl)O)N5CCOCC5,CVCL_0313,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
2040,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",0.2418447005997172,180,HPAFII,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,CVCL_0313,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
1631,PRT062607,SYK,0.2582876494655681,180,HPAFII,C1CC[C@H]([C@H](C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N,CVCL_0313,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1
1918,AZD8186,"PI3Kalpha, PI3Kbeta",0.261333255742084,180,HPAFII,C[C@H](C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F,CVCL_0313,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12
1079,Dasatinib,"ABL, SRC, Ephrins, PDGFR, KIT",0.2670548995778389,180,HPAFII,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,CVCL_0313,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1549,Sapitinib,"EGFR, ERBB2, ERBB3",0.2786067623238021,180,HPAFII,CNC(=O)CN1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC,CVCL_0313,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1
1862,MG-132,"Proteasome, CAPN1",0.3125951353529606,180,HPAFII,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,CVCL_0313,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
1917,AZD6738,ATR,0.3232286430591101,180,HPAFII,C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4,CVCL_0313,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1
1463,AZD1332,"NTRK1, NTRK2, NTRK3",0.3451719802269468,180,HPAFII,CC(C)OC1=NNC(=C1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=C3)F,CVCL_0313,CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)[nH]n1
1915,AZD3759,EGFR,0.374184121171512,180,HPAFII,C[C@@H]1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,CVCL_0313,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C
1557,LCL161,"XIAP, IAP1, IAP2",0.3895885855887979,180,HPAFII,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC,CVCL_0313,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1
1179,MK-1775,"WEE1, PLK1",0.4403472117189399,180,HPAFII,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,CVCL_0313,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1
1259,Talazoparib,"PARP1, PARP2",0.4472071257399296,180,HPAFII,CC(C)/C=N/NC(=O)C1=CC=C(C=C1)NC(=O)C,CVCL_0313,CC(=O)Nc1ccc(C(=O)N/N=C/C(C)C)cc1
1924,Ipatasertib,"AKT1, AKT, AKT3",0.4492736533488499,180,HPAFII,C[C@@H]1C[C@H](C2=C1C(=NC=N2)N3CCN(CC3)C(=O)[C@H](CNC(C)C)C4=CC=C(C=C4)Cl)O,CVCL_0313,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1
1996,MIM1,MCL1,0.4565788089230312,180,HPAFII,CC(C)[C@H]1CSC(=N1)N2[C@H](CSC2=S)C(C)C,CVCL_0313,CC(C)[C@H]1CSC(N2C(=S)SC[C@@H]2C(C)C)=N1
1089,Oxaliplatin,DNA alkylating agent,0.4818338572121503,180,HPAFII,C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)O)O.[Pt],CVCL_0313,N[C@@H]1CCCC[C@H]1N
