ID,Supplier,Supplier Ref,SMILES,CLNUMBER
IRB-0043842,ChemDiv,G357-1758,CCCCC(=O)Nc1ccc(cc1)C(=O)OCC1=CC(=O)N2C(=CSC2=N1)C,CL6660
IRB-0043843,ChemDiv,G397-0835,CCCCNC(=O)C1CCN(CC1)c1nnc(s1)N1CCCC1=O,CL4580
IRB-0043844,ChemDiv,G359-0474,COc1ccc(cc1)-c1cc([nH]n1)C(=O)N1CCN(CC1)c1ccc(cc1)F,CL3221
IRB-0043845,ChemDiv,G397-0865,CN(CCNC(=O)C1CCN(CC1)c1nnc(s1)N1CCCC1=O)Cc1ccccc1,CL4580
IRB-0043846,ChemDiv,G361-0821,COc1ccc(cc1)-c1cc2n(n1)C(=NN(CC(=O)NCc1ccc(cc1)F)C2=O)C,CL4577
IRB-0043847,ChemDiv,G397-1347,O=C1CCCCN1c1nnc(s1)N1CCCC(C1)C(=O)NCc1ccccc1,CL4580A
IRB-0043848,ChemDiv,G313-0524,CCc1ccc(cc1)S(=O)(=O)C1=CN(CC(=O)Nc2ccc(cc2)C)c2nc(ccc2C1=O)C,CL6702
IRB-0043849,ChemDiv,G419-0252,COc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1cc(ccc1Cl)C(F)(F)F)C2=O,CL6913
IRB-0043850,ChemDiv,G313-0533,CCc1ccc(cc1)NC(=O)CN1C=C(C(=O)c2ccc(nc21)C)S(=O)(=O)c1ccc(cc1)CC,CL6702
IRB-0043851,ChemDiv,G419-0265,CCOc1ccc(cc1)NC(=O)CN1C=Cn2nc(cc2C1=O)-c1ccc(cc1)OC,CL6913
IRB-0043852,ChemDiv,G313-0540,CCc1ccc(cc1)S(=O)(=O)C1=CN(CC(=O)Nc2ccc(cc2)F)c2nc(ccc2C1=O)C,CL6702
IRB-0043853,ChemDiv,G419-0277,CCc1ccc(cc1)NC(=O)CN1C=Cn2nc(cc2C1=O)-c1ccc(cc1)OC,CL6913
IRB-0043854,ChemDiv,G314-0029,COc1cccc(c1)N1CCN(CC1)C(=O)CCc1c(nn2cnnc2c1C)C,CL5963
IRB-0043855,ChemDiv,G419-0283,COc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(cc1)C(C)C)C2=O,CL6913
IRB-0043856,ChemDiv,G314-0089,CC(=O)Nc1ccc(cc1)NC(=O)CCc1c(nn2cnnc2c1C)C,CL5963
IRB-0043857,ChemDiv,G419-0286,COc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1c(cc(cc1C)C)C)C2=O,CL6913
IRB-0043858,ChemDiv,G314-0141,Cc1nn2cnnc2c(c1CCC(=O)Nc1ccc(cc1)Cl)C,CL5963
IRB-0043859,ChemDiv,G419-0291,CCOC(=O)c1ccccc1NC(=O)CN1C=Cn2nc(cc2C1=O)-c1ccc(cc1)OC,CL6913
IRB-0043860,ChemDiv,G323-0441,CC(=O)c1ccc(cc1)NC(=O)C1CCCN(C1)S(=O)(=O)c1c(noc1/C=C/c1ccccc1)C,CL3474
IRB-0043861,ChemDiv,G419-0312,COc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)N1CCCCCC1)C2=O,CL6913
IRB-0043862,ChemDiv,G323-0454,CCc1ccc(cc1)NC(=O)C1CCCN(C1)S(=O)(=O)c1c(noc1/C=C/c1ccccc1)C,CL3474
IRB-0043863,ChemDiv,G419-0346,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(cc1)C)C2=O,CL6913
IRB-0043864,ChemDiv,G362-0153,COc1ccc(cc1)NC(=O)c1cnn(c1C1CCNCC1)-c1ccc(cc1)OC,CL4741
IRB-0043865,ChemDiv,G397-1515,CCCN1CCN(CC1)C(=O)C1CCN(CC1)c1nnc(s1)N1CCCCC1=O,CL4580A
IRB-0043866,ChemDiv,G362-0224,Cc1ccc(cc1F)NC(=O)c1cnn(c1C1CCNCC1)-c1ccccc1,CL4741
IRB-0043867,ChemDiv,G397-1667,CN(CCNC(=O)C1CCN(CC1)c1nnc(s1)N1CCCCC1=O)Cc1ccccc1,CL4580A
IRB-0043868,ChemDiv,G362-0242,Cc1ccccc1NC(=O)c1cnn(c1C1CCNCC1)-c1ccccc1,CL4741
IRB-0043869,ChemDiv,G400-0094,CN(CC(=O)Nc1ccc(c(c1)Cl)C)S(=O)(=O)c1ccc(s1)C(=O)N1CCOCC1,CL6993
IRB-0043870,ChemDiv,G400-0110,CN(CC(=O)Nc1ccc(c(c1)C)C)S(=O)(=O)c1ccc(s1)C(=O)N1CCOCC1,CL6993
IRB-0043871,ChemDiv,G400-0161,CN(CC(=O)Nc1ccc(c(c1)F)C)S(=O)(=O)c1ccc(s1)C(=O)N1CCOCC1,CL6993
IRB-0043872,ChemDiv,G362-1159,Cc1cccc(c1)-n1ncc(c1C1CCNCC1)C(=O)Nc1ccc(c(c1)F)C,CL4741
IRB-0043873,ChemDiv,G402-0035,Cc1cc(ccc1NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCCC1)C)Cl,CL6721
IRB-0043874,ChemDiv,G364-0045,COc1cc(c(cc1Cl)NC(=O)CN1CCCN(Cc2ccccc2C)S1(=O)=O)OC,CL5402
IRB-0043875,ChemDiv,G402-0039,Cc1nn(c(c1S(=O)(=O)N1CCCC1)C)CCC(=O)NC1CCCCCC1,CL6721
IRB-0043876,ChemDiv,G364-0914,CCc1ccc(cc1)NC(=O)CN1CCCN(Cc2ccccc2)S1(=O)=O,CL5402
IRB-0043877,ChemDiv,G402-0040,Cc1nn(c(c1S(=O)(=O)N1CCCC1)C)CCC(=O)NC1CCCCC1,CL6721
IRB-0043878,ChemDiv,G323-0455,COc1ccc(cc1)CNC(=O)C1CCCN(C1)S(=O)(=O)c1c(noc1/C=C/c1ccccc1)C,CL3474
IRB-0043879,ChemDiv,G419-0347,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccccc1Cl)C2=O,CL6913
IRB-0043880,ChemDiv,G323-0465,Cc1ccc(cc1C)NC(=O)C1CCCN(C1)S(=O)(=O)c1c(noc1/C=C/c1ccccc1)C,CL3474
IRB-0043881,ChemDiv,G419-0349,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(cc1)Cl)C2=O,CL6913
IRB-0043882,ChemDiv,G323-0466,Cc1cc(cc(c1)NC(=O)C1CCCN(C1)S(=O)(=O)c1c(noc1/C=C/c1ccccc1)C)C,CL3474
IRB-0043883,ChemDiv,G419-0351,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1cccc(c1)F)C2=O,CL6913
IRB-0043884,ChemDiv,G323-0468,COc1ccccc1CNC(=O)C1CCCN(C1)S(=O)(=O)c1c(noc1/C=C/c1ccccc1)C,CL3474
IRB-0043885,ChemDiv,G419-0352,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(cc1)F)C2=O,CL6913
IRB-0043886,ChemDiv,G323-0471,Cc1ccc(cc1)NC(=O)C1CCCN(C1)S(=O)(=O)c1c(noc1/C=C/c1ccccc1)C,CL3474
IRB-0043887,ChemDiv,G419-0355,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(cc1)OC)C2=O,CL6913
IRB-0043888,ChemDiv,G323-0476,Cc1cccc(c1)NC(=O)C1CCCN(C1)S(=O)(=O)c1c(noc1/C=C/c1ccccc1)C,CL3474
IRB-0043889,ChemDiv,G419-0356,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(cc1)Br)C2=O,CL6913
IRB-0043890,ChemDiv,G325-0428,COc1ccc(cc1)NC(=O)CCS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043891,ChemDiv,G419-0365,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(c(c1)C)Br)C2=O,CL6913
IRB-0043892,ChemDiv,G325-0433,Clc1ccc(cc1)NC(=O)CCS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043893,ChemDiv,G419-0368,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1cc(ccc1C)C)C2=O,CL6913
IRB-0043894,ChemDiv,G364-0934,Brc1ccc(cc1)NC(=O)CN1CCCN(Cc2ccccc2)S1(=O)=O,CL5402
IRB-0043895,ChemDiv,G402-0081,Cc1nn(c(c1S(=O)(=O)N1CCCC1)C)CCC(=O)Nc1ccc(cc1F)Br,CL6721
IRB-0043896,ChemDiv,G364-1002,COc1ccccc1NC(=O)CN1CCN(Cc2ccccc2C)S1(=O)=O,CL5401
IRB-0043897,ChemDiv,G402-0099,Cc1ccc(c(c1)C)NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCCC1)C,CL6721
IRB-0043898,ChemDiv,G364-1409,COc1cccc(c1)NC(=O)CN1CCN(Cc2ccc(cc2)Cl)S1(=O)=O,CL5401
IRB-0043899,ChemDiv,G402-0107,Cc1ccc(c(c1)Br)NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCCC1)C,CL6721
IRB-0043900,ChemDiv,G365-0166,Fc1ccccc1N1CCN(CCNC(=O)c2n[nH]c-3c2CCc2ccccc23)CC1,CL3224
IRB-0043901,ChemDiv,G402-0176,Cc1nn(c(c1S(=O)(=O)N1CCCC1)C)CCC(=O)Nc1ccc(cc1F)Cl,CL6721
IRB-0043902,ChemDiv,G365-0250,COc1ccc-2c(c1)CCc1c(n[nH]c12)C(=O)Nc1ccc(cc1)C,CL3224
IRB-0043903,ChemDiv,G402-0186,Cc1cc(ccc1NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCCC1)C)F,CL6721
IRB-0043904,ChemDiv,G365-0411,COc1cccc(c1)N1CCN(CC1)C(=O)c1n[nH]c-2c1COc1ccccc12,CL4597
IRB-0043905,ChemDiv,G402-0824,COc1ccc(cc1)NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCCCC1)C,CL6721
IRB-0043906,ChemDiv,G365-0440,CC(=O)c1ccc(cc1)N1CCN(CC1)C(=O)c1n[nH]c-2c1COc1ccccc12,CL4597
IRB-0043907,ChemDiv,G402-0829,Cc1nn(c(c1S(=O)(=O)N1CCCCC1)C)CCC(=O)Nc1ccc(cc1)Cl,CL6721
IRB-0043908,ChemDiv,G365-0471,COc1ccc(cc1)N1CCN(CC1)C(=O)c1n[nH]c-2c1COc1ccccc12,CL4597
IRB-0043909,ChemDiv,G402-0837,Cc1nn(c(c1S(=O)(=O)N1CCCCC1)C)CCC(=O)NC1CCCCCC1,CL6721
IRB-0043910,ChemDiv,G325-0463,Fc1ccc(cc1)NC(=O)CCS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043911,ChemDiv,G419-0379,CCOc1ccc(cc1)NC(=O)CN1C=Cn2nc(cc2C1=O)-c1ccc(cc1)OCC,CL6913
IRB-0043912,ChemDiv,G325-0528,Cc1cc(cc(c1)NC(=O)CCS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1)C,CL2539
IRB-0043913,ChemDiv,G419-0385,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(c(c1)F)F)C2=O,CL6913
IRB-0043914,ChemDiv,G325-0548,CC(C)c1ccc(cc1)NC(=O)CCS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043915,ChemDiv,G419-0386,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(cc1)C(=O)OC)C2=O,CL6913
IRB-0043916,ChemDiv,G325-0634,O=C(CCS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1)Nc1ccccc1,CL2539
IRB-0043917,ChemDiv,G419-0391,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1ccc(cc1)CC)C2=O,CL6913
IRB-0043918,ChemDiv,G325-0834,CC(CC(=O)Nc1cccc(c1)Cl)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043919,ChemDiv,G419-0392,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)Nc1cc(cc(c1)OC)OC)C2=O,CL6913
IRB-0043920,ChemDiv,G325-0850,COc1cc(cc(c1)OC)NC(=O)CC(C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043921,ChemDiv,G419-0426,CCOc1ccc(cc1)-c1cc2n(n1)C=CN(CC(=O)N1CCCCCC1)C2=O,CL6913
IRB-0043922,ChemDiv,G325-0859,CCc1ccc(cc1)NC(=O)CC(C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043923,ChemDiv,G419-0624,CCOC(=O)c1ccccc1NC(=O)CN1C=Cn2nc(cc2C1=O)-c1ccc(cc1)Cl,CL6913
IRB-0043924,ChemDiv,G325-0864,CC(CC(=O)Nc1cccc(c1)F)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043925,ChemDiv,G421-0217,CCOc1ccc(cc1OC)CN1CCc2nc(ncc2C1)Nc1ccc(cc1OC)OC,CL6519
IRB-0043926,ChemDiv,G366-0153,CC(=O)N1C(Cc2ccccc21)C(=O)NCc1cccs1,CL5866
IRB-0043927,ChemDiv,G402-0852,CCc1ccc(cc1)NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCCCC1)C,CL6721
IRB-0043928,ChemDiv,G366-0235,CC(=O)N1C(Cc2ccccc21)C(=O)NCCCN1CCN(CC1)Cc1ccccc1,CL5866
IRB-0043929,ChemDiv,G402-0857,Cc1nn(c(c1S(=O)(=O)N1CCCCC1)C)CCC(=O)Nc1ccc(cc1)F,CL6721
IRB-0043930,ChemDiv,G370-0069,COc1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)C1=CSCCO1,CL5021
IRB-0043931,ChemDiv,G402-0870,CCOc1ccc(cc1)NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCCCC1)C,CL6721
IRB-0043932,ChemDiv,G370-0192,Cc1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)C1=CSCCO1,CL5021
IRB-0043933,ChemDiv,G402-0940,CC(C)c1ccc(cc1)NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCCCC1)C,CL6721
IRB-0043934,ChemDiv,G370-0233,CCn1nc(c(c1C)CCNC(=O)c1ccc(cc1)NC(=O)C1=CSCCO1)C,CL5021
IRB-0043935,ChemDiv,G402-1227,CC1CCN(CC1)S(=O)(=O)c1c(nn(c1C)CCC(=O)NC1CCCCCCC1)C,CL6721
IRB-0043936,ChemDiv,G370-0275,CSc1ccc(cc1)CNC(=O)c1ccc(cc1)NC(=O)C1=CSCCO1,CL5021
IRB-0043937,ChemDiv,G402-1228,CC1CCN(CC1)S(=O)(=O)c1c(nn(c1C)CCC(=O)NC1CCCC1)C,CL6721
IRB-0043938,ChemDiv,G370-0320,CC1CCN(CC1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)C1=CSCCO1,CL5021
IRB-0043939,ChemDiv,G402-1245,CC1CCN(CC1)S(=O)(=O)c1c(nn(c1C)CCC(=O)Nc1ccc(cc1)F)C,CL6721
IRB-0043940,ChemDiv,G370-1349,Cc1ccc(cc1NC(=O)C1=CSCCO1)C(=O)N1CCCCCC1,CL5021
IRB-0043941,ChemDiv,G402-1633,Cc1nn(c(c1S(=O)(=O)N1CCOCC1)C)CCC(=O)Nc1ccc(cc1)F,CL6721
IRB-0043942,ChemDiv,G325-0879,CCOc1ccc(cc1)NC(=O)CC(C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043943,ChemDiv,G421-0225,COc1ccc(c(c1)OC)Nc1ncc2c(n1)CCN(Cc1cc(c(c(c1)OC)OC)OC)C2,CL6519
IRB-0043944,ChemDiv,G325-0930,CC(CC(=O)Nc1cc(cc(c1)C)C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043945,ChemDiv,G421-0232,COc1cccc(c1)CN1CCc2nc(ncc2C1)Nc1ccc(cc1OC)OC,CL6519
IRB-0043946,ChemDiv,G325-1026,CC(CC(=O)Nc1cccc(c1)C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043947,ChemDiv,G421-0254,CCOc1ccc(cc1OCC)CN1CCc2nc(ncc2C1)Nc1ccc(cc1OC)OC,CL6519
IRB-0043948,ChemDiv,G325-1036,CC(CC(=O)Nc1ccccc1)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043949,ChemDiv,G421-0424,COc1ccc(c(c1)CN1CCc2nc(ncc2C1)Nc1cc(ccc1OC)OC)OC,CL6519
IRB-0043950,ChemDiv,G325-1038,CC(CC(=O)Nc1cccc(c1)Br)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,CL2539
IRB-0043951,ChemDiv,G421-0426,COc1ccc(c(c1)Nc1ncc2c(n1)CCN(C2)Cc1ccccc1F)OC,CL6519
IRB-0043952,ChemDiv,G327-1601,COc1ccc(cc1)CNC(=O)c1c[nH]nc1-c1ccc(cc1)Cl,CL6877
IRB-0043953,ChemDiv,G421-0435,COc1ccc(c(c1)Nc1ncc2c(n1)CCN(Cc1ccccc1OC)C2)OC,CL6519
IRB-0043954,ChemDiv,G331-0038,CCOC(=O)Cc1ccc(cc1)NC(=O)NCc1cccn1Cc1ccccc1,CL7337
IRB-0043955,ChemDiv,G423-0089,COc1ccc(cc1)CNC(=O)CCCc1nnc2n1C=CN(C2=O)c1ccc(cc1)F,CL6922
IRB-0043956,ChemDiv,G340-0406,O=C(NCc1ccccn1)C1CCN(CC1)c1nc2cccnc2s1,CL1558
IRB-0043957,ChemDiv,G423-0175,Cc1ccc(cc1C)N1C=Cn2c(nnc2C1=O)CCCC(=O)Nc1ccccc1,CL6922
IRB-0043958,ChemDiv,G370-1354,CC1CCN(CC1)C(=O)c1ccc(c(c1)NC(=O)C1=CSCCO1)C,CL5021
IRB-0043959,ChemDiv,G402-1696,Cc1cc(cc(c1)NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCOCC1)C)C,CL6721
IRB-0043960,ChemDiv,G370-1374,Cc1ccc(cc1NC(=O)C1=CSCCO1)C(=O)N1CCC(CC1)N1CCCCC1,CL7491
IRB-0043961,ChemDiv,G402-1792,Cc1cccc(c1)NC(=O)CCn1nc(c(c1C)S(=O)(=O)N1CCOCC1)C,CL6721
IRB-0043962,ChemDiv,G373-0459,Cc1ccccc1-c1nc(c(o1)C)CNC(=O)NC1CCCCC1,CL6336
IRB-0043963,ChemDiv,G403-2543,CCOc1ccccc1NS(=O)(=O)c1c(n(c(c1C(=O)N1CCC(C)CC1)C)C)C,CL6014
IRB-0043964,ChemDiv,G373-0758,Clc1cccc(c1)NC(=O)N1CCC(CC1)N1CCN(Cc2ccccn2)C(=O)C1=O,CL7067C
IRB-0043965,ChemDiv,G403-2607,CC1CCN(CC1)C(=O)c1c(n(c(c1S(=O)(=O)Nc1ccccc1)C)C)C,CL6014
IRB-0043966,ChemDiv,G404-0800,COc1ccc(cc1)NC(=O)C1CCCN(C1)S(=O)(=O)c1cn(cn1)C,CL3167
IRB-0043967,ChemDiv,G373-0874,CCOc1ccc(cc1)NC(=O)N1CCC(CC1)N1CCN(Cc2ccccn2)C(=O)C1=O,CL7067C
IRB-0043968,ChemDiv,G404-0828,CCc1ccc(cc1)NC(=O)C1CCCN(C1)S(=O)(=O)c1cn(cn1)C,CL3167
IRB-0043969,ChemDiv,G373-0876,O=C(Nc1ccccc1)N1CCC(CC1)N1CCN(Cc2ccccn2)C(=O)C1=O,CL7067C
IRB-0043970,ChemDiv,G404-0833,Cn1cnc(c1)S(=O)(=O)N1CCCC(C1)C(=O)Nc1ccc(cc1)F,CL3167
IRB-0043971,ChemDiv,G373-1521,CCOc1ccc(cc1)CNC(=O)CCn1nnc2cc(ccc12)S(=O)(=O)N(C)C,CL7865
IRB-0043972,ChemDiv,G404-0909,COc1ccccc1CNC(=O)C1CCCN(C1)S(=O)(=O)c1cn(cn1)C,CL3167
IRB-0043973,ChemDiv,G340-0441,COc1ccc(cc1OC)CCNC(=O)C1CCN(CC1)c1nc2cccnc2s1,CL1558
IRB-0043974,ChemDiv,G423-0197,COc1ccc(cc1)NC(=O)CCCc1nnc2n1C=CN(C2=O)c1ccc(c(c1)C)C,CL6922
IRB-0043975,ChemDiv,G340-0451,O=C(NCc1ccco1)C1CCN(CC1)c1nc2cccnc2s1,CL1558
IRB-0043976,ChemDiv,G423-0234,Cc1cc(cc(c1)N1C=Cn2c(nnc2C1=O)CCCC(=O)Nc1ccccc1)C,CL6922
IRB-0043977,ChemDiv,G340-0488,O=C1CCCN1CCCNC(=O)C1CCN(CC1)c1nc2cccnc2s1,CL1558
IRB-0043978,ChemDiv,G432-0198,Cc1cc(cc(c1)NC(=O)CSCC1=CC(=O)N2C=CSC2=N1)C,CL3444
IRB-0043979,ChemDiv,G340-0496,COc1ccccc1CNC(=O)C1CCN(CC1)c1nc2cccnc2s1,CL1558
IRB-0043980,ChemDiv,G432-0219,CC1=CSC2=NC(=CC(=O)N12)CSCC(=O)Nc1ccc(cc1)F,CL3444
IRB-0043981,ChemDiv,G340-0561,CCOc1ccc(cc1OCC)CCNC(=O)C1CCN(CC1)c1nc2cccnc2s1,CL1558
IRB-0043982,ChemDiv,G433-0173,CN1C(=O)N(C)c2cc(c(cc21)C)NC(=O)Nc1cccc(c1)Cl,CL4738B
IRB-0043983,ChemDiv,G434-0611,CCN1C(=O)Oc2cc(ccc21)NC(=O)Nc1cc(ccc1C)C,CL7002B
IRB-0043984,ChemDiv,G340-0643,O=C(NCCc1ccco1)C1CCN(CC1)c1nc2cccnc2s1,CL1558
IRB-0043985,ChemDiv,G434-0613,CCN1C(=O)Oc2cc(ccc21)NC(=O)Nc1cc(ccc1OC)Cl,CL7002B
IRB-0043986,ChemDiv,G340-0822,Cc1cccc(c1)CNC(=O)C1CCCN(C1)c1nc2cccnc2s1,CL1558A
IRB-0043987,ChemDiv,G434-0685,CCCN1C(=O)Oc2cc(ccc21)NC(=O)Nc1cc(ccc1C)C,CL7002B
IRB-0043988,ChemDiv,G373-1647,CN(C)S(=O)(=O)c1ccc2n(nnc2c1)CCCC(=O)NC1CCCCC1,CL8106
IRB-0043989,ChemDiv,G404-0916,CC(C)c1ccc(cc1)NC(=O)C1CCCN(C1)S(=O)(=O)c1cn(cn1)C,CL3167
IRB-0043990,ChemDiv,G404-1037,CCOc1ccccc1CNC(=O)C1CCCN(C1)S(=O)(=O)c1cn(cn1)C,CL3167
IRB-0043991,ChemDiv,G373-3490,CCOc1ccc(cc1)NC(=O)NCCn1nnc2cc(ccc12)C(=O)N1CCCCC1,CL8335
IRB-0043992,ChemDiv,G408-0069,Cc1ccc(cc1)CNS(=O)(=O)c1ccc(cc1)-c1cnc(o1)C,CL7144
IRB-0043993,ChemDiv,G373-3657,COc1ccc(cc1)NC(=O)NCCn1nnc2cc(ccc12)C(=O)N1CCCC1,CL8335
IRB-0043994,ChemDiv,G373-3660,CCOc1ccc(cc1)NC(=O)NCCn1nnc2cc(ccc12)C(=O)N1CCCC1,CL8335
IRB-0043995,ChemDiv,G384-0204,CC(=O)N1C(Cc2cc(ccc21)S(=O)(=O)N1CCCC1)C(=O)NCCc1ccco1,CL5763
IRB-0043996,ChemDiv,G408-0459,COc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc(o1)-c1cc(no1)C,CL6285
IRB-0043997,ChemDiv,G384-0397,CC(=O)N1C(Cc2cc(ccc21)S(=O)(=O)N1CCCCC1)C(=O)NCCc1ccco1,CL5763
IRB-0043998,ChemDiv,G408-0828,Cc1ccc(cc1S(=O)(=O)Nc1ccc(cc1F)F)-c1cnc(o1)C,CL7144A
IRB-0043999,ChemDiv,G346-0060,Cc1ccccc1CN1C(=O)N(CC2CCC(CC2)C(=O)N2CCCCC2)C(=O)c2sccc21,CL3180
IRB-0044000,ChemDiv,G434-0686,CCCN1C(=O)Oc2cc(ccc21)NC(=O)Nc1cc(ccc1OC)OC,CL7002B
IRB-0044001,ChemDiv,G346-0094,CC(C)CCNC(=O)C1CCC(CC1)CN1C(=O)N(Cc2ccccc2)c2ccsc2C1=O,CL3180
IRB-0044002,ChemDiv,G434-0687,CCCN1C(=O)Oc2cc(ccc21)NC(=O)Nc1cc(ccc1OC)Cl,CL7002B
IRB-0044003,ChemDiv,G346-0109,CCCCCNC(=O)C1CCC(CC1)CN1C(=O)N(Cc2ccc(cc2)C)c2ccsc2C1=O,CL3180
IRB-0044004,ChemDiv,G434-0704,CCCN1C(=O)Oc2cc(ccc21)NC(=O)Nc1ccccc1,CL7002B
IRB-0044005,ChemDiv,G346-0113,CCCCCNC(=O)C1CCC(CC1)CN1C(=O)N(Cc2ccc(cc2)C=C)c2ccsc2C1=O,CL3180
IRB-0044006,ChemDiv,G434-0722,CCCN1C(=O)Oc2cc(ccc21)NC(=O)Nc1ccc(cc1C)C,CL7002B
IRB-0044007,ChemDiv,G346-0117,CCCCCNC(=O)C1CCC(CC1)CN1C(=O)N(Cc2ccccc2)c2ccsc2C1=O,CL3180
IRB-0044008,ChemDiv,G434-1064,COc1ccc(cc1)CC(=O)Nc1ccc2c(c1)OC(=O)N2C(C)C,CL7002
IRB-0044009,ChemDiv,G346-0271,CCCNC(=O)C1CCC(CC1)CN1C(=O)N(Cc2ccccc2)c2ccsc2C1=O,CL3180
IRB-0044010,ChemDiv,G434-1099,CC(C)N1C(=O)Oc2cc(ccc21)NC(=O)Cc1ccc(cc1)Cl,CL7002
IRB-0044011,ChemDiv,G346-0289,CCCCNC(=O)C1CCC(CC1)CN1C(=O)N(Cc2ccc(cc2)Cl)c2ccsc2C1=O,CL3180
IRB-0044012,ChemDiv,G434-1130,CC(C)N1C(=O)Oc2cc(ccc21)NC(=O)Cc1ccc(cc1)F,CL7002
IRB-0044013,ChemDiv,G346-0294,CCCCNC(=O)C1CCC(CC1)CN1C(=O)N(Cc2ccc(cc2)C)c2ccsc2C1=O,CL3180
IRB-0044014,ChemDiv,G434-1135,CC(C)N1C(=O)Oc2cc(ccc21)NC(=O)Cc1ccc(cc1)C,CL7002
IRB-0044015,ChemDiv,G384-0576,CC(=O)N1C(Cc2cc(ccc21)S(=O)(=O)N1CCOCC1)C(=O)NCCc1ccco1,CL5763
IRB-0044016,ChemDiv,G408-0965,Cc1ccc(cc1S(=O)(=O)Nc1ccc(cc1C)F)-c1cnc(o1)C,CL7144A
IRB-0044017,ChemDiv,G384-0660,CCN(CC)S(=O)(=O)c1ccc2c(c1)CC(N2C(=O)C)C(=O)NCc1ccc(cc1)OC,CL5763
IRB-0044018,ChemDiv,G408-1015,Cc1ccc(cc1S(=O)(=O)Nc1ccccc1)-c1cnc(o1)C,CL7144A
IRB-0044019,ChemDiv,G384-0699,CCN(CC)S(=O)(=O)c1ccc2c(c1)CC(N2C(=O)C)C(=O)NCc1cccc(c1)OC,CL5763
IRB-0044020,ChemDiv,G408-1362,COc1ccc(cc1S(=O)(=O)N1CCN(CC1)c1ccccc1F)-c1cnc(o1)C,CL7144A
IRB-0044021,ChemDiv,G384-0772,CCN(CC)S(=O)(=O)c1ccc2c(c1)CC(N2C(=O)C)C(=O)NCc1ccc(cc1)SC,CL5763
IRB-0044022,ChemDiv,G408-2052,Fc1ccc(cc1)NS(=O)(=O)c1ccc(cc1)-c1cnc(o1)C1CC1,CL7144
