SMILES,Supplier Ref,CLNUMBER,PLATE,Capan-2,SW1990,BxPC-3,HPAF-II,CFPAC-1,Panc10.05,AsPC-1,in_plate_selection,positives Capan-2,positives SW1990,positives BxPC-3,positives HPAF-II,positives CFPAC-1,positives Panc10.05,positives AsPC-1,# positives,positives any
CC(=O)c1ccc(NC(=O)CN2C(=O)CSc3ccc(C(=O)N(C)C)cc32)cc1,F510-0287,CL0251A,PLATE_008,5.0607,-3.3643,1.7606,4.2359,-0.1799,10.683,6.9523,0,0,0,0,0,0,0,0,0,0
Cc1onc(-c2ccc(Br)s2)c1C(=O)NCCCN1CCN(C)CC1,F082-0984,CL4801,PLATE_008,-10.5556,-2.3211,-0.0381,-7.4403,1.5637,6.3685,-0.22453,0,0,0,0,0,0,0,0,0,0
CN(C)C(=O)c1ccc2c(c1)N(CC(=O)NC1CCCCCC1)C(=O)CS2,F510-0312,CL0251A,PLATE_008,-2.8373,0.5137,-4.6272,-6.7898,-4.4412,-3.0836,-21.142,0,0,0,0,0,0,0,0,0,0
Cc1onc(-c2ccc(Br)s2)c1C(=O)NCCN1CCCC1,F082-0992,CL4801,PLATE_008,-10.2878,14.7498,-2.8656,3.8636,1.7083,1.2349,0.51539,0,0,0,0,0,0,0,0,0,0
CN(C)C(=O)c1ccc2c(c1)N(CC(=O)NC1CCCCCCC1)C(=O)CS2,F510-0313,CL0251A,PLATE_008,-11.2042,-24.3933,-2.1068,1.6156,11.9146,-2.339,-12.25,0,0,0,0,0,0,0,0,0,0
Cc1onc(-c2ccc(Br)s2)c1C(=O)NCCCN(C)C1CCCCC1,F082-1003,CL4801,PLATE_008,-0.8572,9.1827,-0.1316,1.5474,1.9025,1.0707,-5.873,0,0,0,0,0,0,0,0,0,0
O=c1c2ncccc2n(Cc2ccccc2)c(=O)n1Cc1ccc2c(c1)OCO2,F521-0231,CL7994,PLATE_008,-9.2703,4.0258,1.7559,4.6415,0.7271,-3.0821,13.619,0,0,0,0,0,0,0,0,0,0
Cc1onc(-c2ccc(Br)s2)c1C(=O)NCCN(C)C1CCCCC1,F082-1009,CL4801,PLATE_008,9.3823,4.8109,2.5412,3.6394,2.7769,1.1281,-19.824,1,0,0,0,0,0,0,0,0,0
Cc1ccc(Cn2c(=O)n(Cc3ccc4c(c3)OCO4)c(=O)c3ncccc32)cc1,F521-0237,CL7994,PLATE_008,1.2628,-3.9741,-3.2501,-7.5546,-6.233,-9.2523,-5.094,0,0,0,0,0,0,0,0,0,0
NC(=O)c1sc(=S)n2c1[nH]c(=O)c1cc(Cl)ccc12,F083-0005,CL0853,PLATE_008,-0.3108,-5.6766,-6.6284,-1.1279,1.0607,-4.4107,-5.0367,0,0,0,0,0,0,0,0,0,0
O=c1c2ncccc2n(Cc2ccc(Cl)cc2)c(=O)n1Cc1ccc2c(c1)OCO2,F521-0259,CL7994,PLATE_008,0.6185,-1.5953,-1.2489,-5.9771,0.0572,-5.6724,8.8308,0,0,0,0,0,0,0,0,0,0
CNC(=O)c1sc(=S)n2c1[nH]c(=O)c1cc(Cl)ccc12,F083-0037,CL0853,PLATE_008,-4.7733,-19.8012,0.2608,-3.3759,-8.5018,-12.5836,-5.7482,0,0,0,0,0,0,0,0,0,0
O=c1c2ncccc2n(Cc2ccc(Cl)cc2Cl)c(=O)n1Cc1ccc2c(c1)OCO2,F521-0263,CL7994,PLATE_008,8.6853,-11.9794,-6.8302,-7.1823,-16.8693,-9.2018,-5.4968,0,0,0,0,0,0,0,0,0,0
NC(=O)c1sc(=S)n2c1[nH]c(=O)c1ccc(Cl)cc12,F083-0067,CL0853,PLATE_008,3.3698,-4.7044,-4.6422,-1.3476,1.6757,-6.8756,-6.9376,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(-c2noc(C3CCC3)n2)cc1)NC1CC1,F532-4416,CL8009,PLATE_008,1.2122,7.2077,0.4878,-8.5228,11.7816,0.8571,0.30661,0,0,0,0,0,0,0,0,0,0
CC(C)CCNC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC(C(C)(C)C)C3,F145-0654,CL1720,PLATE_008,2.5384,2.1695,4.6478,6.7566,1.4842,11.6233,9.8345,0,0,0,0,0,0,0,0,0,0
CN(C)c1ccc(-c2noc(-c3ccc(Cl)cc3)n2)cc1,F373-0825,CL7913,PLATE_008,8.937,4.363,0.6118,-0.9125,1.995,13.8192,6.2975,0,0,0,0,0,0,0,0,0,0
CC(C)(C)C1CCc2c(sc3nc(CCC(=O)NC4CC4)[nH]c(=O)c23)C1,F145-0672,CL1720,PLATE_008,-4.6991,-8.0644,-4.8329,3.1847,2.012,9.1908,-1.6287,0,0,0,0,0,0,0,0,0,0
CN(C)c1ccc(-c2noc(-c3ccccc3)n2)cc1,F373-0879,CL7913,PLATE_008,5.5102,6.5755,-2.8111,3.0503,12.9454,-4.1741,2.7624,0,0,0,0,0,0,0,0,0,0
CC(C)(C)C1CCc2c(sc3nc(CCC(=O)N4CCCC4)[nH]c(=O)c23)C1,F145-0686,CL1720,PLATE_008,-10.3631,31.2451,-3.2944,-3.8404,-5.4811,2.5056,0.06647,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1[nH]c(C)c(S(=O)(=O)NCCC2=CCCCC2)c1C,F378-0010,CL7928,PLATE_008,-4.7905,-23.1315,-1.5462,4.1907,12.8216,-2.5192,-9.5714,0,0,0,0,0,0,0,0,0,0
CC(C)(C)C1CCc2c(sc3nc(CCC(=O)N4CCN(C(=O)c5ccco5)CC4)[nH]c(=O)c23)C1,F145-0700,CL1720,PLATE_008,-0.7152,-10.7086,-0.3515,3.9406,12.6235,-4.223,3.0469,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1[nH]c(C)c(S(=O)(=O)NC(C)CC)c1C,F378-0028,CL7928,PLATE_008,-8.782,-2.2401,3.5207,-1.7086,5.9331,1.2908,12.191,0,0,0,0,0,0,0,0,0,0
CC1CC(C)CN(C(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCC(C(C)(C)C)C4)C1,F145-1034,CL1720,PLATE_008,-3.7999,-3.7385,-0.926,4.2898,-16.2725,1.2978,-3.988,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1[nH]c(C)c(S(=O)(=O)NC(C)(C)C)c1C,F378-0029,CL7928,PLATE_008,-5.7403,-4.5974,-5.0512,1.0245,-3.2567,-6.3845,1.8018,0,0,0,0,0,0,0,0,0,0
CC(C)(C)C1CCc2c(sc3nc(CCC(=O)N4CCCCCC4)[nH]c(=O)c23)C1,F145-1036,CL1720,PLATE_008,1.2875,-2.2383,-3.1546,-8.6778,5.9019,-5.3559,-5.0024,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1[nH]c(C)c(S(=O)(=O)NC2CCCCC2)c1C,F378-0040,CL7928,PLATE_008,10.1406,8.8716,32.2198,-6.9718,30.3332,9.5246,23.012,0,0,0,1,0,0,0,0,1,1
O=C(COc1nsnc1N1CCOCC1)Nc1c(F)c(F)cc(F)c1F,F147-0878,CL1026,PLATE_008,13.7707,-12.4956,-4.1349,-0.1047,-19.4795,-8.3579,-3.6698,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1[nH]c(C)c(S(=O)(=O)N2CCCCCC2)c1C,F378-0061,CL7928,PLATE_008,32.6965,19.7269,39.3321,1.7186,31.6234,15.5021,55.651,0,1,0,1,0,0,0,1,3,1
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCCC3)NC1CCCC1,F158-0050,CL5960,PLATE_008,0.7121,-9.7238,-10.1445,-7.7542,-5.6805,-5.579,-4.5162,0,0,0,0,0,0,0,0,0,0
CCNS(=O)(=O)c1c(C)[nH]c(C(=O)OCC)c1C,F378-0133,CL7928,PLATE_008,-13.0918,-0.8065,-3.958,3.6306,-6.3386,-10.72,-4.4263,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(N2C(=O)CC(Sc3nc4c(cc3C#N)CC(C)CC4)C2=O)cc1,3368-0666,CL1962,PLATE_012,9.9278,11.3838,-0.536,8.9775,20.1874,9.7909,2.9029,0,0,0,0,0,0,0,0,0,0
CCOc1cc(C2Nc3ccc4ncccc4c3C3=C2C(=O)CC(c2ccccc2)C3)ccc1O,6031-0251,CL1472,PLATE_012,2.3133,-6.1965,0.9696,-0.1944,11.4261,2.824,13.971,0,0,0,0,0,0,0,0,0,0
Cn1cc(/C=C/c2nc3ccccc3c(=O)n2Cc2ccccc2)c2ccccc21,3379-0143,CL2380,PLATE_012,16.1869,20.3094,0.9467,-3.6986,15.0455,4.1,5.0321,0,0,0,0,0,0,0,0,0,0
COc1cc(C2CC(=O)Nc3ccc4ccccc4c32)ccc1OC(C)=O,6031-1886,CL1478,PLATE_012,6.2929,-18.1303,-0.3207,2.3207,-2.3891,-1.8132,-2.4505,0,0,0,0,0,0,0,0,0,0
CN(C)c1ccc(/C=C\c2nc3ccccc3c(=O)n2-c2ccc(C(=O)O)cc2)cc1,3379-0198,CL2379,PLATE_012,11.8614,2.9558,0.9172,3.7565,13.3584,0.3207,-6.0003,0,0,0,0,0,0,0,0,0,0
COc1cc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CC(c2ccccc2)C3)ccc1OC(C)=O,6031-1896,CL3095,PLATE_012,10.064,2.1769,5.5072,11.655,-7.3333,4.4765,8.1511,1,0,0,0,0,0,0,0,0,0
Cc1ccc(-n2c(/C=C/c3ccco3)nc3ccc(I)cc3c2=O)cc1,3379-0311,CL2379,PLATE_012,24.3808,25.734,6.4598,18.28,27.7682,45.9113,5.5606,0,0,0,0,0,0,1,0,1,1
CCC(=O)Oc1ccc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CC(C)(C)C3)cc1OC,6031-1907,CL3095,PLATE_012,7.4419,-4.1657,0.2197,3.2448,5.8397,1.5736,9.1742,0,0,0,0,0,0,0,0,0,0
CSc1nc(N(C)C)nc(N2CC(=O)N(CCNS(=O)(=O)c3ccc(C)cc3)C2=N)n1,3379-0789,CL2125,PLATE_012,8.5367,6.5565,-0.4974,2.578,15.2648,-1.3058,2.4896,1,0,0,0,0,0,0,0,0,0
CCC(=O)Oc1ccc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CCC3)cc1OC,6031-1917,CL3095,PLATE_012,5.8001,-3.9268,8.4324,-1.0809,13.331,1.197,11.977,0,0,0,0,0,0,0,0,0,0
COC(=O)COC(=O)c1ccc(Oc2nc(NC(C)C)nc(NC(C)C)n2)cc1,3379-0818,CL2117,PLATE_012,11.1081,12.5022,-3.0723,5.1692,17.3228,1.4048,5.6582,0,0,0,0,0,0,0,0,0,0
CCN(CC)c1ccc(C2C3=C(CCCC3=O)Nc3ccc4ccccc4c32)cc1,6031-1951,CL1492,PLATE_012,2.4603,-14.6368,-0.554,2.473,-12.2357,-1.2663,11.498,0,0,0,0,0,0,0,0,0,0
Cc1sc2c(c1C)c(=O)n(-c1ccccc1)c1nnc(SCC(=O)c3ccccc3)n21,3379-1938,CL2940,PLATE_012,7.8558,3.8945,-0.6912,9.0994,-24.0391,-5.4116,0.52758,0,0,0,0,0,0,0,0,0,0
COc1cc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CCC3)ccc1OC(=O)C(C)C,6031-1956,CL3095,PLATE_012,-9.6722,-16.2613,-3.6956,0.0523,-16.7354,-7.5051,0.72167,0,0,0,0,0,0,0,0,0,0
COc1cccc(CN2CCN(Cc3ccccc3Br)CC2)c1,3381-0556,CL1194,PLATE_012,14.1506,16.5036,2.0309,0.1125,4.8136,-1.5001,-2.5259,0,0,0,0,0,0,0,0,0,0
COc1cc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CCC3)ccc1OC(C)=O,6031-1974,CL3095,PLATE_012,10.7471,12.5934,9.0844,4.1598,19.8959,14.0463,-19.242,0,0,0,0,0,0,0,0,0,0
CCSc1sc(CC)cc1C1C(C(=O)Nc2cccnc2)=C(C)NC2=C1C(=O)CC(C)(C)C2,4306-0888,CL1602,PLATE_012,8.5973,10.6256,3.6076,-0.535,20.6781,3.2728,-3.9863,0,0,0,0,0,0,0,0,0,0
COc1ccc2c(c1)c(=O)oc1c(C)c3occ(-c4ccc(F)cc4)c3cc12,5436-1097,CL3070,PLATE_012,4.182,-9.4859,-2.5816,-2.204,-7.6624,-1.705,4.4165,0,0,0,0,0,0,0,0,0,0
CSc1sc(C)cc1C1C(C(=O)Nc2cccc(C)n2)=C(C)NC2=C1C(=O)CC(C)(C)C2,4306-1031,CL1602,PLATE_012,7.136,8.9259,-4.8758,-0.7711,20.2393,-2.6798,-9.2707,0,0,0,0,0,0,0,0,0,0
COc1ccc2c(c1)c(=O)oc1cc3occ(-c4ccc(C)cc4)c3cc12,5436-1101,CL3070,PLATE_012,-1.3973,-7.0638,-5.9791,-7.2843,0.2691,-6.8236,0.95202,0,0,0,0,0,0,0,0,0,0
CSc1sc(C)cc1C1C(C(=O)Nc2ccc(C)cn2)=C(C)NC2=C1C(=O)CCC2,4306-1039,CL1601,PLATE_012,9.5441,-2.4171,-0.3176,6.1117,21.8167,-1.7891,-12.453,0,0,0,0,0,0,0,0,0,0
COc1ccccc1N1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O,5445-0292,CL0395,PLATE_012,6.0108,-13.4817,0.2377,-1.1836,-5.7415,0.0211,12.763,0,0,0,0,0,0,0,0,0,0
CCSc1sc(CC)cc1C1C(C(=O)Nc2ccc(C)cn2)=C(C)NC2=C1C(=O)CC(C)(C)C2,4306-1044,CL1602,PLATE_012,10.0802,6.7211,-3.2275,11.4016,31.1466,7.0164,2.1096,0,0,0,0,0,0,0,0,0,0
O=C1c2cccc3c(N4CCOCC4)ccc(c23)C(=O)N1c1ccc(Cl)cc1,5445-0669,CL0395,PLATE_012,4.7689,-2.7698,-2.6929,-1.3435,-6.694,-5.1706,17.855,0,0,0,0,0,0,0,0,0,0
CCSc1sc(CC)cc1C1C(C(=O)Nc2cc(C)ccn2)=C(C)NC2=C1C(=O)CCC2,4306-1064,CL1601,PLATE_012,0.5796,3.5992,-0.6044,2.1092,9.4028,-10.1921,-0.61945,0,0,0,0,0,0,0,0,0,0
CCOc1nc(Nc2ccc(-c3nc4ccccc4o3)cc2)nc(OCC)n1,5470-0010,CL2118,PLATE_012,3.6859,-19.0549,-2.4829,-6.3,2.3343,-8.667,1.9137,1,0,0,0,0,0,0,0,0,0
CSc1sc(C)cc1C1C(C(=O)Nc2cc(C)ccn2)=C(C)NC2=C1C(=O)CC(C)(C)C2,4306-1067,CL1602,PLATE_012,4.5625,12.9923,-0.8538,-7.3426,9.0507,-6.5427,2.2739,0,0,0,0,0,0,0,0,0,0
CCC(Sc1nnc2c(n1)[nH]c1ccccc12)C(=O)Nc1nc2c(s1)CCCC2,5471-0063,CL2223,PLATE_012,8.6589,-3.9823,-4.888,-1.5194,-5.134,-6.2402,-10.18,0,0,0,0,0,0,0,0,0,0
CCSc1sc(CC)cc1C1C(C(=O)Nc2cc(C)ccn2)=C(C)NC2=C1C(=O)CC(C)(C)C2,4306-1068,CL1602,PLATE_012,14.4176,7.0437,0.4109,3.3229,-2.7658,-3.4508,-3.6291,0,0,0,0,0,0,0,0,0,0
CCSc1nnc(-c2ccc(C)c(S(=O)(=O)NCc3cccnc3)c2)c2ccccc12,5498-2536,CL0753,PLATE_012,-1.1746,-6.5286,-7.8014,3.4063,-4.3994,-10.9154,-1.2976,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(S(=O)(=O)n2cnc3ccccc32)cc1,4314-0210,CL1181,PLATE_012,6.3448,6.7832,-9.1276,-1.8933,-2.0644,2.6139,-1.0509,0,0,0,0,0,0,0,0,0,0
COc1ccc(Oc2nnc(-c3ccc(OC)cc3)c3ccccc23)cc1,5498-2745,CL0695,PLATE_012,-7.664,11.1571,-1.1838,-5.4857,-19.6332,-5.477,0.94734,0,0,0,0,0,0,0,0,0,0
COc1cc(CN2CCN(Cc3ccc(Cl)cc3)CC2)cc(OC)c1OC,3381-0571,CL1194,PLATE_012,21.215,11.0969,4.0765,0.9605,25.6569,8.1312,10.065,0,0,0,0,0,0,0,0,0,0
N#Cc1c(NC(=O)C2c3ccccc3Oc3ccccc32)sc2c1CCCC2,6048-0189,CL1403,PLATE_012,15.8605,-4.2203,-3.914,2.9692,11.3236,-5.8694,2.2505,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CN1CCN(Cc2ccc(Br)cc2)CC1,3381-0648,CL1194,PLATE_012,15.0142,0.2421,-5.3075,1.8028,3.7933,0.7897,-1.3245,0,0,0,0,0,0,0,0,0,0
CC(C)(C)C1CCc2c(sc(NC(=O)C3c4ccccc4Oc4ccccc43)c2C(N)=O)C1,6048-0300,CL1403,PLATE_012,4.8749,-8.1418,-3.8987,2.1574,0.7107,4.7738,3.791,0,0,0,0,0,0,0,0,0,0
CCn1c2ccccc2c2cc(CN3CCN(Cc4cc(OC)c(OC)cc4OC)CC3)ccc21,3381-0702,CL1194,PLATE_012,29.5245,12.6442,-9.232,3.8992,29.2561,16.1186,-33.555,1,0,0,0,0,0,0,0,0,0
CC(C)CN(CC(C)C)C(=O)C1c2ccccc2Oc2ccccc21,6049-1173,CL1403,PLATE_012,3.767,-9.1821,-3.0321,4.1926,5.7589,-6.6817,7.2332,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(N2C(=O)C3CC(C)=C(C)CC3C2=O)cc1,3387-0030,CL2711,PLATE_012,9.3776,-6.4308,0.4954,4.4263,8.1631,-11.4897,10.546,0,0,0,0,0,0,0,0,0,0
Cc1c(CNC(=O)c2cnn3c(C(F)(F)F)cc(-c4ccc(Br)cc4)nc23)cnn1C,6049-1847,CL6785C,PLATE_012,-3.3665,1.9879,1.3781,7.6867,-13.4638,2.3532,20.878,0,0,0,0,0,0,0,0,0,0
O=C(Nc1nnc(Cc2ccccc2)s1)c1ccccc1I,3388-0013,CL2212,PLATE_012,-2.5635,1.4846,2.3384,-1.2038,8.6625,-11.1318,0.58137,0,0,0,0,0,0,0,0,0,0
Cc1c(CN(C)C(=O)c2cc3nc4c(c(C(F)(F)F)n3n2)CCc2ccccc2-4)cnn1C,6049-1889,CL6785C,PLATE_012,-4.6938,-4.2984,-0.0002,0.4542,6.3708,-3.205,4.6556,0,0,0,0,0,0,0,0,0,0
O=C(c1cccc(F)c1)N1c2ccccc2Sc2ccccc21,3389-0114,CL1289,PLATE_012,13.7032,3.5126,0.7463,-0.5312,3.5436,-0.0385,7.332,0,0,0,0,0,0,0,0,0,0
Cc1nn(C)c(C)c1CNC(=O)c1nn2c(c1Cl)NC(c1cccs1)CC2C(F)(F)F,6049-1890,CL6785,PLATE_012,5.2564,33.544,-9.554,2.3525,4.5856,13.4946,1.9354,0,0,0,0,0,0,0,0,0,0
CCOc1ccc2nc(N3C(=O)c4cccc5cccc(c45)C3=O)sc2c1,3389-2201,CL3004,PLATE_012,-8.9318,-15.7618,-1.9624,-6.6209,-34.5351,-6.5336,2.9368,0,0,0,0,0,0,0,0,0,0
Cc1nn(C)cc1CNC(=O)c1nn2c(c1Cl)NC(c1cccs1)CC2C(F)(F)F,6049-1897,CL6785B,PLATE_012,1.1784,-10.6984,-5.2479,4.1998,0.8464,-1.237,-1.9869,0,0,0,0,0,0,0,0,0,0
COc1ccc(OCC(=O)N2c3ccccc3Sc3ccccc32)cc1,3390-0150,CL1289,PLATE_012,-0.1143,-8.7362,-7.5509,5.8341,0.4394,2.3441,5.2893,0,0,0,0,0,0,0,0,0,0
Cc1nn(C)cc1CNC(=O)c1cnn2c1NC(c1ccc(Br)cc1)CC2C(F)(F)F,6049-1900,CL6785B,PLATE_012,13.5616,-9.1416,-1.689,-0.5697,-4.1281,0.1558,-8.4137,0,0,0,0,0,0,0,0,0,0
COc1cc(C2C(C(=O)OC(C)C)=C(C)NC3=C2C(=O)CC(c2cccs2)C3)ccc1O,4323-7087,CL1599,PLATE_012,9.343,14.3609,-0.4629,-0.5211,20.704,5.6164,-2.585,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NCCNc2cc(C)nc3c2ccc2ccccc23)c(C)c1,5507-0009,CL1166,PLATE_012,64.9868,70.9622,61.0094,41.7253,41.3179,43.0983,34.067,0,1,1,1,1,1,1,1,7,1
CCSCCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3cccs3)C2)C1c1cccc(O)c1,4323-7107,CL1599,PLATE_012,-1.5659,-5.6594,-3.7358,-3.9063,10.3293,-6.7769,1.0327,0,0,0,0,0,0,0,0,0,0
O=C(CSC1CC(=O)N(c2ccccc2)C1=O)Nc1ccccc1,5512-0113,CL0225,PLATE_012,4.5614,-7.5708,-1.7452,-1.8957,-0.7988,-10.9298,1.9155,0,0,0,0,0,0,0,0,0,0
CCOCCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3cccs3)C2)C1c1ccc(O)c(OC)c1,4323-7116,CL1599,PLATE_012,2.7261,-11.2778,-6.4506,0.5871,10.2889,-11.9086,6.4913,0,0,0,0,0,0,0,0,0,0
O=C(CSc1nnc(-c2ccco2)c(-c2ccco2)n1)Nc1cnc2ccccc2c1,5518-1864,CL1230,PLATE_012,7.1641,5.3732,-1.2576,-0.5341,16.4713,-1.0446,-6.6259,0,0,0,0,0,0,0,0,0,0
CCOCCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3cccs3)C2)C1c1ccc(O)c(OCC)c1,4323-7137,CL1599,PLATE_012,-1.3205,-8.4569,-6.1076,-3.4346,1.5723,-9.2629,10.985,0,0,0,0,0,0,0,0,0,0
CCc1ccc(C2Nc3ccccc3NC3=C2C(=O)CC(c2cc(OC)c(OC)c(OC)c2)C3)cc1,5531-8228,CL2390,PLATE_012,-0.7617,-11.6343,-6.5527,7.3114,-6.6305,-6.1354,9.6144,0,0,0,0,0,0,0,0,0,0
COCCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3cccs3)C2)C1c1ccccc1F,4323-7197,CL1599,PLATE_012,-11.1648,-16.7297,-2.468,-1.4543,0.6444,-12.4698,9.0818,0,0,0,0,0,0,0,0,0,0
Cc1nc2ccccc2c2c1C(=O)N(c1ccc(C(=O)OCC(=O)C(C)(C)C)cc1)C2=O,5536-1043,CL2810,PLATE_012,-0.9044,-4.5834,-6.0502,-5.067,8.8486,-16.6097,-0.01144,0,0,0,0,0,0,0,0,0,0
CSc1nc2ccccc2n1CCOc1ccccc1C,4327-3000,CL2238,PLATE_012,14.9115,11.7149,3.0458,16.6992,7.2814,3.0602,5.4332,0,0,0,0,0,0,0,0,0,0
Cc1nc2ccccc2c2c1C(=O)N(c1cccc(C(=O)OCC(=O)C(C)(C)C)c1)C2=O,5536-1044,CL2810,PLATE_012,3.3855,-3.9118,-0.5509,3.6741,-6.6132,-13.1489,-9.262,0,0,0,0,0,0,0,0,0,0
COc1ccccc1OCCn1c(SCC(=O)O)nc2ccccc21,4327-3056,CL0389,PLATE_012,-3.2282,-14.9726,-6.3455,-5.1735,-15.1407,-15.6709,-0.04126,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc(OC(=O)c2ccc(F)cc2)cc1,5547-0180,CL0715,PLATE_012,-6.0308,-15.2604,-8.3827,0.2508,-18.0328,-3.2906,-3.4134,0,0,0,0,0,0,0,0,0,0
CC(C)(C)c1ccc(-c2nc3cc(Cl)ccc3c(=O)o2)cc1,4334-1263,CL1080,PLATE_012,-1.9733,-22.0452,-2.1563,7.5099,-3.6836,-2.2576,3.0198,0,0,0,0,0,0,0,0,0,0
CCOc1cc(C2C3=C(CC(C)(C)CC3=O)NC3=C2C(=O)CC(C)(C)C3)ccc1OC,5547-0258,CL1052,PLATE_012,-13.1773,13.4955,1.6855,0.2012,-4.3864,-4.0644,-1.7104,0,0,0,0,0,0,0,0,0,0
CCN(CC)c1ccc(C2CC(=O)C3=C(C2)Nc2ccccc2NC3c2ccco2)cc1,3393-0053,CL2390,PLATE_012,19.5429,-2.1725,6.5324,2.1848,14.9603,11.7339,4.5428,0,0,0,0,0,0,0,0,0,0
Cc1c(CNC(=O)c2cnn3c2NC(c2ccc(Br)cc2)CC3C(F)(F)F)cnn1C,6049-1903,CL6785C,PLATE_012,10.9459,-6.8917,-1.8538,-0.3466,6.0893,7.7363,4.4983,0,0,0,0,0,0,0,0,0,0
CCCCCOc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3ccccc3N2C(=O)CC)cc1,3410-2555,CL2391,PLATE_012,-0.9887,-9.3627,-3.2298,-0.7119,3.4282,4.8945,-5.335,0,0,0,0,0,0,0,0,0,0
Cc1c(CNC(=O)c2nn3c(c2Cl)NC(c2cccs2)CC3C(F)(F)F)cnn1C,6049-1920,CL6785C,PLATE_012,4.8932,-5.3951,-3.5021,4.0837,-0.6703,-4.9071,5.2724,0,0,0,0,0,0,0,0,0,0
COC(=O)CN1C(c2cc(OC)c(OC)c(OC)c2)=Nc2ccc(Cl)cc2C1c1ccccc1,3429-0015,CL1496,PLATE_012,-1.5345,-9.913,-3.7817,5.1254,8.4085,-8.6964,5.228,0,0,0,0,0,0,0,0,0,0
Cc1nn(C)cc1CN(C)C(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccccc1)N2,6049-1928,CL6785B,PLATE_012,7.7964,-6.1777,-4.0608,1.7541,5.8657,1.2567,10.673,0,0,0,0,0,0,0,0,0,0
COc1ccc(-c2nc(-c3cccc(OC)c3OC)[nH]c2-c2ccc(OC)cc2)cc1,3445-0059,CL1143,PLATE_012,0.1148,-4.1121,-7.5708,2.1188,1.275,-4.1688,12.459,0,0,0,0,0,0,0,0,0,0
COc1ccc(C2Nc3ccccc3NC3=C2C(=O)CC(c2ccco2)C3)cc1,6049-1930,CL2390,PLATE_012,13.8048,-1.9581,-6.1435,5.9295,-3.7341,-4.1669,14.082,1,0,0,0,0,0,0,0,0,0
COc1cccc(-c2nc(-c3ccccc3OC)[nH]c2-c2cccc(OC)c2)c1,3445-0184,CL1143,PLATE_012,0.3083,5.2349,6.4426,8.8118,-3.027,-1.451,7.3484,0,0,0,0,0,0,0,0,0,0
Cc1nn(C)c(C)c1CNC(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2,6049-2046,CL6785,PLATE_012,0.1678,1.6031,-7.5991,4.0798,2.1438,-6.9029,2.9397,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2nc(-c3cccc(OC)c3)c(-c3cccc(OC)c3)[nH]2)c1,3445-0185,CL1143,PLATE_012,-6.3886,-11.4885,5.3163,2.5534,17.5609,-3.1685,-1.1094,0,0,0,0,0,0,0,0,0,0
Cc1c(CNC(=O)c2cnn3c2NC(c2ccccc2)CC3C(F)(F)F)cnn1C,6049-2082,CL6785C,PLATE_012,2.8191,-1.1915,-3.9744,-1.7545,7.0028,-11.1482,14.073,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2nc(-c3cc(OC)ccc3OC)[nH]c2-c2cccc(OC)c2)c1,3445-0203,CL1143,PLATE_012,-11.2653,-24.9827,-3.1843,-1.9708,-14.5202,-8.5555,8.1686,0,0,0,0,0,0,0,0,0,0
Cc1nn(C)cc1CN(C)C(=O)c1cc2nc(-c3ccco3)cc(C(F)(F)F)n2n1,6049-2084,CL6785B,PLATE_012,-5.7325,-10.768,-0.6595,-8.1613,-2.3314,-5.7006,-0.75976,0,0,0,0,0,0,0,0,0,0
COc1cccc(-c2nc(-c3ccc(OC)c(OC)c3)[nH]c2-c2cccc(OC)c2)c1,3445-0204,CL1143,PLATE_012,4.623,-12.416,-3.169,-2.9359,17.7442,6.5316,-11.084,0,0,0,0,0,0,0,0,0,0
